,183deg,93deg,distance_px
0,938ff7cf-0b90-4304-b60e-540aed35bc81,f612c249-9f9f-474c-9c21-31df38d30452,93.03897032964197
1,73c55de3-1205-43ee-bcae-d3d3e38ddad7,21236412-3395-43ea-9373-09b8ab721fee,185.34832073693033
2,d2a40097-4615-42f4-a644-6726d57dd645,1e6cf99b-5b52-4854-859d-27100c6435e1,152.11919668470512
3,52e76e2a-8ad5-46b8-b658-a7134dec7bab,cf21a80f-1dd9-4e81-a01e-4a09e891a79a,25.104780421266383
4,ec3a1227-006c-4541-8659-6bcfaad48a49,7658c7e2-9646-4418-b900-efcb7fb390b0,182.5602640225961
5,553679c3-634a-4a7a-9284-ff0883f425da,c80665d5-6863-4010-a4b4-cfb289cbcf95,166.22951001552042
6,0da4980b-b047-410e-9c1d-86538fb24511,ac9b8e0c-c750-4a14-9206-130ccf9519aa,83.0451684326066
7,24f6583b-5287-4f93-b104-55ecfe3ca3e2,d9134dcc-1615-4a3e-b801-59cd6adaf6cc,223.8062778386701
8,662a8a71-bb1d-42ad-ae95-fe4c90b5d7f5,5226524c-36aa-4c77-9724-2dbf22171be2,235.83309776195537
9,9aa7e590-108a-4e8e-af95-e95532594445,074b15af-cb54-4355-8e5e-590d60ba12a9,116.0010775812018
10,797b9da6-199c-4601-919d-7a5f1c19389c,a2827b71-c570-422c-b246-d6ed6d25a279,39.37321424522006
11,26b5c31e-45ad-4be2-84f5-adc91810cae8,e27e58e0-8914-4c56-a3fa-5bafdaed819a,189.17782639622436
12,d2dee9f3-d499-42cb-a90e-7e971be8e2b5,762084a2-6836-497b-95a9-06aed14ffc57,193.53617232961903
13,3c0ff9f6-5d6a-458f-aa0a-6680166c14b0,85231a43-004b-43fd-8570-e961a33aa178,138.75247745535933
14,723e4b60-5c0c-470f-822d-8425f06fcad3,c6fd2690-771f-4351-8f87-ee385b16b13b,130.33226768532802
15,5ef071fb-0c25-4125-8837-a7a85926d453,b43f87e3-3dd2-481c-aa55-5ad4b8def08d,74.15692819959575
16,889afd46-511a-466c-b483-3c0829b1e90c,4c283e1c-4741-4cb1-b0f6-37754b9b6c5f,154.00811666921973
17,756ef011-08c9-4e39-a029-842052454e56,9104f625-8aef-4345-ba55-bfce7344c858,81.00617260431454
18,64d771c2-645c-493a-8a2d-cdd79a583d78,5038552d-864e-4bc0-8348-d9abb0498704,244.9663242162073
19,6d4f9011-8f94-4434-9097-6f200113f223,8a1b59d7-1967-4158-a162-62033d552989,75.85842075867386
20,a4f16137-3802-4bd5-b027-00fe3bc9cd5e,84d719b5-2edb-45e1-9212-762c3d05007c,86.50144507463445
21,0fe192cc-2f51-48c6-b711-353664f918a1,22fe73ea-6fbe-4ef8-a00c-17469d05bbae,152.9256355226291
22,d8f91849-ad8a-45a4-9626-b86b6a8f3f85,79c85634-4d77-4cbe-8ad7-88084b61fa5a,236.2255278330435
23,85441ab5-77fc-45e6-ac2b-d1e5a62b6567,32919afe-a722-4ae1-82a5-32a674f946e4,26.196373794859472
24,a35cd056-d55b-4735-9e0b-7b66847508da,5038552d-864e-4bc0-8348-d9abb0498704,137.0930341045817
25,50a18e62-84f5-44bf-98d9-5ded43bbe34e,fa6b8efe-0ebf-4422-a49d-1a3ea3da3d6d,117.39889266939446
26,3956ee41-808e-4b31-a97b-a99f7a419cd8,6a5edd53-0eb2-4a28-9420-333cb1229e69,178.2133552795637
27,1a63f0af-8152-4a62-89ba-e90271a8eed6,043b9617-185a-401c-a3c9-55c27a8e721b,147.4050541874328
28,9c92cdd9-642f-4bb2-84eb-bb6a363f77cf,9ce55b08-16ec-4283-b95b-6cda8ac553df,130.38404810405297
29,435f4615-c391-4d41-909e-41e0d351b03f,73feb5f7-c757-483e-b171-cf1a8fd81630,194.22474095747947
30,9d4bb459-ca0c-427c-9d3e-6217931a7032,718cb770-3dc0-46b5-90c8-79f7a08a9771,105.80170130957252
31,107fa8b2-0983-4925-8f73-3abf9bc2c68d,e3b36eab-4cc7-45ba-b7bc-829265e71f9f,216.4445656513464
32,4d232c62-225b-4c0a-b479-32766b195780,ee7c1231-1f3b-4e27-a772-6171008c5513,149.30254518929007
