,93deg,183deg,distance_px
26,22fe73ea-6fbe-4ef8-a00c-17469d05bbae,0fe192cc-2f51-48c6-b711-353664f918a1,152.9256355226291
27,5038552d-864e-4bc0-8348-d9abb0498704,a35cd056-d55b-4735-9e0b-7b66847508da,137.0930341045817
28,fa6b8efe-0ebf-4422-a49d-1a3ea3da3d6d,50a18e62-84f5-44bf-98d9-5ded43bbe34e,117.39889266939446
29,5273c19a-9ae2-4f83-a5d9-f5a12ae3727f,f4f24649-be04-4fd1-b3f0-5a1fe374ab49,134.78223176665387
30,043b9617-185a-401c-a3c9-55c27a8e721b,1a63f0af-8152-4a62-89ba-e90271a8eed6,147.4050541874328
31,718cb770-3dc0-46b5-90c8-79f7a08a9771,9d4bb459-ca0c-427c-9d3e-6217931a7032,105.80170130957252
32,aee0800e-3ead-4f66-b43a-d7396b5c3f7a,b074aeff-5be4-4953-ba14-2f6a4720445f,183.30984698046092
33,73feb5f7-c757-483e-b171-cf1a8fd81630,c0dc418b-4cad-42a5-a444-9d887ef8ca84,164.488601428792
34,635a29b7-55df-4924-bf10-2f3495beb2b6,53a1294d-764e-45ed-a287-4779c70cfeb7,187.25450595379542
35,40d0dd6f-a2b5-43e9-85c4-b593b1ff5dd3,9765a049-1931-4efc-8977-ca46a952a246,198.4571742215433
36,09126e93-6b96-40a9-a484-204392e4e02a,23f5ad6b-4c6e-444a-ba40-89c5c687c336,104.74015466858926
37,da983316-b31c-4038-9b17-c9519cda39bf,dbab800b-3fd7-4545-9f56-d27e9bbd90f6,232.34941359943218
38,ee7c1231-1f3b-4e27-a772-6171008c5513,4d232c62-225b-4c0a-b479-32766b195780,149.30254518929007
39,0b68a36c-897f-4718-9a5d-d064d8681ba1,283ad796-77fc-49f4-90ef-21600428e971,104.47966309287182
40,4305f77a-5010-41bb-a3cd-1deae9e04b3e,973f663b-766a-403c-96f6-15fd4efc4e23,105.5106629682517
41,f9542766-180e-47be-be33-9f296f11b6d9,c4586440-0926-4edb-afc3-f31264237217,8.514693182963201
42,5c4eb70c-342f-44b5-b96f-b8e83e4b40b7,36738653-f458-44f9-a30e-192301235496,55.823382197785186
43,5f135262-996d-4f41-b2e6-03e0c670936f,9a198378-a576-4b42-9536-e5d154bde0a1,104.73418735064497
44,d5e359e8-6c8f-4556-88b6-d904195968ca,1e240228-1c8f-438f-b257-e21fbe08188c,147.89354279345667
45,4ad1af96-4489-4c04-a210-1f7f89f2125b,71e5a4c0-7551-4bfe-b3b4-e801c4cd9a46,175.22128866093868
46,ec83673b-81ea-465e-b7f9-a71421c94508,248cf6d8-905b-4fc2-8913-66f28d2ced00,174.54583925146997
47,cec90e51-3ff5-4a22-ad52-edba9f602adb,aa757ef2-7ba5-4f3e-9bb5-f199ae4601cc,158.09174551506476
48,828c8a28-17e0-43e1-b807-8928403da898,c5de64ff-cf1a-4cdd-b63c-45c5ac7a42f3,117.03952323894694
49,64deebd5-a009-482b-a2f4-b5d53ae6a74a,a733c26d-9f1d-4953-ae51-4915be8499b7,116.586877477699
50,15901045-e0aa-410f-937d-65a2c69a08af,dcc05cb5-e943-4b1c-81c5-fdc72f86a379,81.56745674593515
51,1a8db668-65f5-4590-8c3b-de5e70037f6a,5f6c9eec-00d5-4c37-9773-ed07bb4397ca,89.05054744357274
52,16a68580-84e3-479a-97e2-8ff1da16a5bd,321aa388-1252-4e9c-854b-25545e1221a1,39.24601890638081
53,64a6c96f-2936-43f9-854d-06078922665a,ecae200b-01d4-40b6-a85e-bc76f6d4c1e4,119.65053280282541
54,1939fc1d-90a3-411c-a717-228dcc71de82,4a4c12b1-72d0-44b3-ad8c-a2feed80213f,128.13371921551328
55,7a5d1504-2be9-42bf-ba67-7ecc93c1b475,21a26f2e-07db-4e75-a0b1-f0a31dc9c114,40.7829621288106
56,e56c8b8f-33e2-4921-9c47-f39fb91eeb04,ffc10eef-1843-4954-bc64-5f829add6a23,121.37236093938355
57,9aab7e39-e486-4424-a14b-f1aaecdd7d7e,5a60ac85-cf1c-41c7-bedb-cc177bf2952b,181.81859090863068
58,d0b9cba2-579b-48f3-b686-abd52b10431e,ce5f3134-f82d-478b-af67-804d37c894ac,189.45316043814103
59,c062c190-f4c1-4685-aa96-30d226ca3e4e,1c200e0b-d2e4-48ff-b207-307513e50994,56.64803615307419
60,8f2ed78a-6d4a-4eb6-a349-607076c45c47,7e9091e7-0a27-45c3-8a77-9145cc1b37d2,88.670739254841
61,ef8236a9-5084-48cb-95dd-566993237403,0abdb185-03a3-4dd2-8ab9-c347e028fd1a,87.46427842267951
62,70ad6851-ae8f-457e-9cc5-d2258caf0dbd,259d98e6-bcc9-4290-916e-aaea39c3b767,86.5520074868284
63,a63a4e89-bebd-40ff-b4e6-b6019906b86a,2740acdd-15d4-43a5-b2c6-5574edcd67f6,204.85177568183295
64,c0d72aef-91ee-4073-b65f-880edd628850,b0e88e1c-0cc6-41bc-9b99-32488d1d099e,166.68083273130117
65,279b0232-43d6-40a6-bf09-9977d9226d56,486549e3-d92a-4e7c-8ec7-b94b01adbbb8,162.0192889751094
66,6065a28d-628e-4baa-a656-934aef4a147b,0fb7342b-9158-4187-924a-4e81848bc2b0,120.94833607784771
67,f8f28b3e-f736-41e1-985d-5e771a19b1e2,f0610db2-e1d5-4038-b1e6-0dbbb1ab7c47,31.00403199585499
68,677575c6-bf1e-41a2-b37d-93bf62dfcf63,1c926180-ab92-45ec-ad4c-9c0c3cd0b3d1,128.25852798157322
69,d71b7978-4381-4c04-a3fa-8680b97ff8c3,d34786c4-22b1-48a2-b0e2-d6fd1ef85a84,84.65370635713477
70,34d5faba-2465-4df1-a2dc-91e4a57b8bd0,a7ff3f2b-69b7-4480-87a8-d486fa707d9f,88.24539648049637
71,d1dd5e71-fd54-4990-85d5-cc0142529585,08f3396a-276e-4bac-a621-f757b44c0b92,122.6835359777342
72,d527190f-e590-464d-bcfa-c6bcb546b011,cc8795d4-e3b3-46fa-b89c-256d5d6c914e,42.80770958600799
73,effe9fde-96ac-4288-b4ae-f47b2b7a10cd,bfd27a2f-0af4-4d4b-a02b-ad9ccdb599c5,48.373546489791295
74,6521a31c-72ec-406a-9f04-3fcc27d65d21,8ccfb430-fc10-4dad-8354-8707044aff67,166.43617395265971
75,5824c919-b2e2-4225-9fc7-fe2d29a76981,5ca1411a-5b19-408d-b4b2-e073f1435263,106.42015786494586
76,ba9fd875-5318-40d4-ad00-1886875029bb,f6b5f663-6171-4618-af71-a0937307b31e,92.71057113404059
77,974f4dc7-5b1c-486a-95a7-a3494e6ab096,13219c8f-0b32-4cc2-b349-f91363a0c9bf,95.1892851112981
78,df80ae01-2cb5-43c6-b7c5-f53c57300d3f,5d633f53-3253-4435-ac68-cfb4bd04b4b1,43.502873468312416
79,b1797539-d1b1-4ad8-af55-e48863fdc1b9,cd0c2b5e-7aea-436f-a2a8-dbd5cf49426c,78.71785058041155
80,02367f9b-342b-4a0a-b3a0-de77495f6a0d,d48f9240-97b7-4145-b85a-9fcbdeaff048,42.69074841227312
81,6b6037b1-5f81-4122-af33-ef6d47c423d5,c0687019-c28e-4d8b-911a-115b48931dc8,92.5
82,f5eb8eeb-58cb-4acc-9301-aa6af70254e1,d1527926-c3aa-4e8c-93ac-583bcc47b8e8,130.38404810405297
83,0918b519-2e7b-45e7-9977-0e0239585396,71e6a3fb-efa4-415d-bac1-8a1b52785730,19.557607215607945
84,021c9bc1-d6df-47a1-8c8f-768281888e22,16d2e82a-dee7-41ab-b41e-435668232502,61.55079203389669
85,fdeede8d-4405-4a27-b2f2-441eafed628d,bc51df54-7254-4f66-99fb-d0fab53d339a,129.68519576266212
86,77f51c6e-8f3b-43d4-9624-dcd9d41a06be,902ae704-a54a-4099-a007-692ca529ada3,64.06442070291435
87,9eed08fa-e78a-4b11-a021-0db87e27570c,953212cc-1db3-4035-8e2d-459b2ecfd075,158.88753884430332
88,67a88b02-ae23-4b06-9490-b98ae2f97a3e,1670e68e-3645-4e2d-af61-3b3f25bd1de9,115.29310473744734
89,d7b14697-e6b9-4020-b6ee-a88e3ee38334,aead4c12-8314-4818-81e8-c45151e45cb0,64.47480127925948
90,5c5f12e2-f015-4998-9996-deec269f07a1,69f2b00c-2ceb-49f5-8388-1a5e8ee69b88,104.5609869884557
91,7a81351c-3178-4f24-a5f2-64c0c013be6b,acf09c00-97c0-4dfb-a6b4-59020fda1817,106.86089088155686
92,a4b965fc-136d-43c6-87f7-9c738ebb2cf3,66cca119-370e-40c0-b22f-a8c2f16027af,116.40983635415007
93,f94eeffc-cea4-43d1-a9d2-667ef16fd6f8,aa7d86a1-3644-4459-9db9-39e8c18325ab,92.98655816837184
94,c03a2b9d-7e9e-4928-9afa-9f865c484719,0ffdf512-86f7-4a46-9be4-d8ac3fb82b42,176.29875212263983
95,d41472ba-8f95-4042-a805-0f9099b6f3ef,9272ccb6-97d8-4433-857b-caf9c9512448,116.2497311824849
96,08a61722-102c-49b8-8e63-2baf715b9237,7a7af2ef-7d26-478c-a228-098c13c4ce5f,119.62963679623874
97,268aa0ef-4df7-4889-93ae-ff9748818559,56f647f7-f584-4446-84fa-4f95404caa01,104.88684378891378
98,ecf9bf01-cb49-4aa3-932e-aa586efdab4c,a6cc7f0e-762b-41b9-9753-b6443e553295,122.4673425856869
99,f86dede4-c26c-47c1-8d84-fff1f74f396b,a9a46b90-5116-4c7e-960f-e4d7b83cce49,69.09594778277523
