,93deg,183deg,distance_px
19,0e63b6f3-37ec-4756-8275-4fc5fe79bb3d,b72aef60-504e-4ee7-ae89-60aece7f28b6,183.1399737905409
20,dff10268-328d-4f45-a171-339895be3255,c54f481c-4a12-44cb-a8b1-e64768821c6b,218.4931349035937
21,c80665d5-6863-4010-a4b4-cfb289cbcf95,553679c3-634a-4a7a-9284-ff0883f425da,166.22951001552042
22,ac9b8e0c-c750-4a14-9206-130ccf9519aa,0da4980b-b047-410e-9c1d-86538fb24511,83.0451684326066
23,d17b8237-e749-47aa-afa1-d6ebd1cb7ad3,d2a40097-4615-42f4-a644-6726d57dd645,259.7465110449032
24,7ded4399-4bcf-4a06-81e2-a077eacba055,f7b9282b-393e-4dec-9fe1-7719c545c368,315.98496799689696
25,a0f076c4-c73b-482d-a134-519470589f43,0da4980b-b047-410e-9c1d-86538fb24511,361.1294781653805
26,8060538e-57ac-4bd2-899a-08822cfcbef3,c54f481c-4a12-44cb-a8b1-e64768821c6b,236.94355868012113
27,320cab82-ea17-43ae-9b49-2c0a66e0441b,9aa7e590-108a-4e8e-af95-e95532594445,163.86961280237406
28,5226524c-36aa-4c77-9724-2dbf22171be2,662a8a71-bb1d-42ad-ae95-fe4c90b5d7f5,235.83309776195537
29,a2827b71-c570-422c-b246-d6ed6d25a279,797b9da6-199c-4601-919d-7a5f1c19389c,39.37321424522006
30,a733e302-3837-4467-a358-d547e27bc5d5,9f0ae679-bd44-4c59-b114-0a52a3c2227e,301.54808903390517
31,ea48b227-69f6-4ae1-9d43-04f000e044c2,9aa7e590-108a-4e8e-af95-e95532594445,264.7149410214694
32,d9134dcc-1615-4a3e-b801-59cd6adaf6cc,24f6583b-5287-4f93-b104-55ecfe3ca3e2,223.8062778386701
33,74f370d4-8a45-49ff-88fa-14eefcf52bb1,91df68e2-d435-4c4a-9d22-fb33ee0cd345,172.91688755005973
34,074b15af-cb54-4355-8e5e-590d60ba12a9,9aa7e590-108a-4e8e-af95-e95532594445,116.0010775812018
35,b431acd2-f393-42ba-85ce-097265d374ac,1bce98df-734f-4290-8d28-74f33e8d7b9b,130.2737502338825
36,b3b86e2d-4dff-497e-a14e-b9b4331c925e,723e4b60-5c0c-470f-822d-8425f06fcad3,270.5905578544824
37,127d9814-ea9f-4552-a190-6ceab2388923,26b5c31e-45ad-4be2-84f5-adc91810cae8,316.71951313425575
38,5890ab8a-55e7-497a-8067-1de3334ab26c,91df68e2-d435-4c4a-9d22-fb33ee0cd345,176.30229720568022
39,d59887e0-5b44-4541-a853-5af7d19bb597,3c0ff9f6-5d6a-458f-aa0a-6680166c14b0,355.3002251617637
40,e27e58e0-8914-4c56-a3fa-5bafdaed819a,26b5c31e-45ad-4be2-84f5-adc91810cae8,189.17782639622436
41,8f42774b-9421-40c2-b4fa-d02a2b5b2ba3,662a8a71-bb1d-42ad-ae95-fe4c90b5d7f5,298.6892197585979
42,762084a2-6836-497b-95a9-06aed14ffc57,d2dee9f3-d499-42cb-a90e-7e971be8e2b5,193.53617232961903
43,b43f87e3-3dd2-481c-aa55-5ad4b8def08d,5ef071fb-0c25-4125-8837-a7a85926d453,74.15692819959575
44,8f52661b-ab96-4bbb-9035-cab47d4b5dca,5016c646-8a92-493b-bf0e-b6398f139cf7,238.2991817023298
45,c6fd2690-771f-4351-8f87-ee385b16b13b,723e4b60-5c0c-470f-822d-8425f06fcad3,130.33226768532802
46,29baa7a3-ef27-468c-a357-954a3172e613,756ef011-08c9-4e39-a029-842052454e56,351.14099732158877
47,b9422771-bade-4384-b52c-3d63a17cfc5a,c3fa2bfc-4957-4ffe-980d-06843bb65647,188.84517468021258
48,85231a43-004b-43fd-8570-e961a33aa178,3c0ff9f6-5d6a-458f-aa0a-6680166c14b0,138.75247745535933
49,8a1b59d7-1967-4158-a162-62033d552989,6d4f9011-8f94-4434-9097-6f200113f223,75.85842075867386
50,9104f625-8aef-4345-ba55-bfce7344c858,756ef011-08c9-4e39-a029-842052454e56,81.00617260431454
51,a5d6fa5b-f69f-412a-acf2-91b32087913e,64d771c2-645c-493a-8a2d-cdd79a583d78,262.497619036821
52,92d69f41-ebee-4d23-9de6-f9635f0f2ec0,d21c2e87-3c14-4924-a3a0-1db9d4437dfe,290.7688085060019
53,4c283e1c-4741-4cb1-b0f6-37754b9b6c5f,889afd46-511a-466c-b483-3c0829b1e90c,154.00811666921973
54,1b1eb1ec-f8b3-4d65-ae1b-e7ad1089a088,3c0ff9f6-5d6a-458f-aa0a-6680166c14b0,213.64280938051718
55,13c7fc41-5a48-40e6-87db-3289910870f9,ac84d30e-314e-478f-ba4e-ab368f804786,166.38885179001628
56,42f82292-9496-49eb-9cb5-b43e4ad4656d,ac84d30e-314e-478f-ba4e-ab368f804786,321.5314914592348
57,52c62cd6-58f8-48b5-83fd-d0d83e0326c6,f15ac26d-1c9e-468c-a135-5ffc05be306a,173.28084141069954
58,23edf482-02f2-44c9-9f8f-b558c81b5614,f4f24649-be04-4fd1-b3f0-5a1fe374ab49,225.75927444957827
59,e6ec75ff-1d92-46ab-9245-9aaf79704fd1,f4165128-20de-4724-aa2a-bb82a4da5709,208.50239806774405
60,79c85634-4d77-4cbe-8ad7-88084b61fa5a,d8f91849-ad8a-45a4-9626-b86b6a8f3f85,236.2255278330435
61,6a5edd53-0eb2-4a28-9420-333cb1229e69,3956ee41-808e-4b31-a97b-a99f7a419cd8,178.2133552795637
62,049f4b03-af32-436f-8db8-00049657f4a8,9b99d5e6-af81-42fa-93e4-1885b3ab1efc,285.11839646013726
63,0fe5813c-6866-4aa9-bceb-9c54530f289b,9c92cdd9-642f-4bb2-84eb-bb6a363f77cf,341.35318952662504
64,84d719b5-2edb-45e1-9212-762c3d05007c,a4f16137-3802-4bd5-b027-00fe3bc9cd5e,86.50144507463445
65,9ce55b08-16ec-4283-b95b-6cda8ac553df,9c92cdd9-642f-4bb2-84eb-bb6a363f77cf,130.38404810405297
66,32919afe-a722-4ae1-82a5-32a674f946e4,85441ab5-77fc-45e6-ac2b-d1e5a62b6567,26.196373794859472
67,56480ca9-69cb-4686-b76c-69e4fd89d268,3956ee41-808e-4b31-a97b-a99f7a419cd8,297.20026917888214
68,22fe73ea-6fbe-4ef8-a00c-17469d05bbae,0fe192cc-2f51-48c6-b711-353664f918a1,152.9256355226291
69,5038552d-864e-4bc0-8348-d9abb0498704,a35cd056-d55b-4735-9e0b-7b66847508da,137.0930341045817
70,fa6b8efe-0ebf-4422-a49d-1a3ea3da3d6d,50a18e62-84f5-44bf-98d9-5ded43bbe34e,117.39889266939446
71,5273c19a-9ae2-4f83-a5d9-f5a12ae3727f,f4f24649-be04-4fd1-b3f0-5a1fe374ab49,134.78223176665387
72,043b9617-185a-401c-a3c9-55c27a8e721b,1a63f0af-8152-4a62-89ba-e90271a8eed6,147.4050541874328
73,718cb770-3dc0-46b5-90c8-79f7a08a9771,9d4bb459-ca0c-427c-9d3e-6217931a7032,105.80170130957252
74,d246069d-9304-436d-bdeb-03c10e14064a,9d4bb459-ca0c-427c-9d3e-6217931a7032,289.70502239346837
75,ad751c72-83d6-4201-8378-4d2a03b00e67,50a18e62-84f5-44bf-98d9-5ded43bbe34e,215.03313698125692
76,aee0800e-3ead-4f66-b43a-d7396b5c3f7a,b074aeff-5be4-4953-ba14-2f6a4720445f,183.30984698046092
77,2f851844-64c3-46b5-9f7c-70b545e9a9e2,9c92cdd9-642f-4bb2-84eb-bb6a363f77cf,279.7413984379144
78,73feb5f7-c757-483e-b171-cf1a8fd81630,c0dc418b-4cad-42a5-a444-9d887ef8ca84,164.488601428792
79,036e50e9-0645-4cd3-bd49-13654867d857,a35cd056-d55b-4735-9e0b-7b66847508da,312.9896164411848
80,56c746ec-102d-4047-843d-58ae4da64207,b074aeff-5be4-4953-ba14-2f6a4720445f,191.70028690641024
81,635a29b7-55df-4924-bf10-2f3495beb2b6,53a1294d-764e-45ed-a287-4779c70cfeb7,187.25450595379542
82,40d0dd6f-a2b5-43e9-85c4-b593b1ff5dd3,9765a049-1931-4efc-8977-ca46a952a246,198.4571742215433
83,653e137d-ff32-45d4-83a7-2945cf72d9fa,973f663b-766a-403c-96f6-15fd4efc4e23,316.2538537314605
84,e3b36eab-4cc7-45ba-b7bc-829265e71f9f,107fa8b2-0983-4925-8f73-3abf9bc2c68d,216.4445656513464
85,09126e93-6b96-40a9-a484-204392e4e02a,23f5ad6b-4c6e-444a-ba40-89c5c687c336,104.74015466858926
86,c2096258-52c7-4fe5-a8c7-1c8b1d22d56c,aed1432a-2e4f-4d14-8bfb-2d2cdc74d08e,262.8179027387594
87,da983316-b31c-4038-9b17-c9519cda39bf,dbab800b-3fd7-4545-9f56-d27e9bbd90f6,232.34941359943218
88,ea8e1c33-c886-4e27-8d2e-3212b5d3618b,f40cbdc7-3f4d-4012-b894-492af44c21e6,187.73718331753037
89,6c1b97de-5af2-443a-8e95-c835c6b2e245,2a188186-aa29-4e80-a24d-d86788271980,262.20793275566626
90,ee7c1231-1f3b-4e27-a772-6171008c5513,4d232c62-225b-4c0a-b479-32766b195780,149.30254518929007
91,0b68a36c-897f-4718-9a5d-d064d8681ba1,283ad796-77fc-49f4-90ef-21600428e971,104.47966309287182
92,a7c5ab2e-6a37-4a85-a256-021d9ad1017b,404b6de4-19d0-4423-bd2e-e9d0ea98de74,151.19689150243798
93,4305f77a-5010-41bb-a3cd-1deae9e04b3e,973f663b-766a-403c-96f6-15fd4efc4e23,105.5106629682517
94,f9542766-180e-47be-be33-9f296f11b6d9,c4586440-0926-4edb-afc3-f31264237217,8.514693182963201
95,5c4eb70c-342f-44b5-b96f-b8e83e4b40b7,36738653-f458-44f9-a30e-192301235496,55.823382197785186
96,5f135262-996d-4f41-b2e6-03e0c670936f,9a198378-a576-4b42-9536-e5d154bde0a1,104.73418735064497
97,d5e359e8-6c8f-4556-88b6-d904195968ca,1e240228-1c8f-438f-b257-e21fbe08188c,147.89354279345667
98,4ad1af96-4489-4c04-a210-1f7f89f2125b,71e5a4c0-7551-4bfe-b3b4-e801c4cd9a46,175.22128866093868
99,ec83673b-81ea-465e-b7f9-a71421c94508,248cf6d8-905b-4fc2-8913-66f28d2ced00,174.54583925146997
100,cec90e51-3ff5-4a22-ad52-edba9f602adb,aa757ef2-7ba5-4f3e-9bb5-f199ae4601cc,158.09174551506476
101,828c8a28-17e0-43e1-b807-8928403da898,c5de64ff-cf1a-4cdd-b63c-45c5ac7a42f3,117.03952323894694
102,22ba56c3-3da7-4995-aa73-97de43b9d6ab,21a26f2e-07db-4e75-a0b1-f0a31dc9c114,249.07027120874943
103,b4eb73fe-d7fd-4571-9db0-4d862cacf79e,187e084a-6886-45d8-85d9-264bf79cf9b0,144.9637885818386
104,1a232f14-d9f3-4c0f-9901-8455751ef37d,b261c665-0b03-404c-a517-c419c8037795,255.97509644494716
105,d6bf9cf9-d85b-489c-95f5-3c2cf7275079,4e295d50-beb7-44f0-9a34-6bc4ab3d7a02,168.9156594280116
106,64deebd5-a009-482b-a2f4-b5d53ae6a74a,a733c26d-9f1d-4953-ae51-4915be8499b7,116.586877477699
107,1e593819-2ef0-402e-967f-3935e28b5c3b,7015ddba-4292-4db7-b060-ecde8d3bc134,226.31228424458095
108,15901045-e0aa-410f-937d-65a2c69a08af,dcc05cb5-e943-4b1c-81c5-fdc72f86a379,81.56745674593515
109,449414cd-3f64-43fc-b092-825565092c3b,321aa388-1252-4e9c-854b-25545e1221a1,194.24726510301247
110,1a8db668-65f5-4590-8c3b-de5e70037f6a,5f6c9eec-00d5-4c37-9773-ed07bb4397ca,89.05054744357274
111,dc570df3-a836-4541-9bee-739584eff0c6,4550dc78-265c-4e2f-97b8-9c2362f8103e,150.2165104108067
112,fa265d2e-e5d2-4276-a7e2-a9c7f6751240,63906fab-75c8-420e-a17f-cf9f88557c15,299.3864559394763
113,16a68580-84e3-479a-97e2-8ff1da16a5bd,321aa388-1252-4e9c-854b-25545e1221a1,39.24601890638081
114,64a6c96f-2936-43f9-854d-06078922665a,ecae200b-01d4-40b6-a85e-bc76f6d4c1e4,119.65053280282541
115,1939fc1d-90a3-411c-a717-228dcc71de82,4a4c12b1-72d0-44b3-ad8c-a2feed80213f,128.13371921551328
116,f00b0ffe-9559-4b5e-a164-7bb236f4a767,a733c26d-9f1d-4953-ae51-4915be8499b7,158.6584381619837
117,939e8c9c-2c20-450b-9e10-e55b3b6614c2,ae6cbe11-be7d-4c69-bcb6-3510dfe7e051,336.60399581704314
118,7a5d1504-2be9-42bf-ba67-7ecc93c1b475,21a26f2e-07db-4e75-a0b1-f0a31dc9c114,40.7829621288106
119,460ab29f-1c37-47f5-91c4-d627e54c3669,9f1bc1ab-85b5-40bb-9f1d-571feaf621f7,246.1097316239242
120,e56c8b8f-33e2-4921-9c47-f39fb91eeb04,ffc10eef-1843-4954-bc64-5f829add6a23,121.37236093938355
121,9aab7e39-e486-4424-a14b-f1aaecdd7d7e,5a60ac85-cf1c-41c7-bedb-cc177bf2952b,181.81859090863068
122,54ef0959-3cf9-4078-b52d-badb99b829a7,7cb6119c-ebb9-4ea2-a2bc-9582167e4d1c,261.91028998494886
123,35c5975e-2e28-4739-958d-85dccbb38e78,1b3ba5a2-71e2-4b01-b9af-4b99d074fb96,271.1517103025537
124,d0b9cba2-579b-48f3-b686-abd52b10431e,ce5f3134-f82d-478b-af67-804d37c894ac,189.45316043814103
125,db04def8-e24f-4551-854c-5a8944af6803,afa9dcfc-3bf0-429c-a2db-47e13222779f,272.3348123174854
126,c062c190-f4c1-4685-aa96-30d226ca3e4e,1c200e0b-d2e4-48ff-b207-307513e50994,56.64803615307419
127,9dac1315-131c-4b61-a622-e712bd4bf503,815b0d34-3b36-47e4-8f5b-47be9c5630e8,209.67892121050224
128,9d30a70f-a430-4ebc-b865-011eaa7c57c9,ae6cbe11-be7d-4c69-bcb6-3510dfe7e051,153.44868849227745
129,8f2ed78a-6d4a-4eb6-a349-607076c45c47,7e9091e7-0a27-45c3-8a77-9145cc1b37d2,88.670739254841
130,f46ea3b3-f0ae-49fe-bfd3-94a4e7c14699,ffab5b18-5a7c-4e43-86c0-5feff0de2f59,275.92480859828464
131,ef8236a9-5084-48cb-95dd-566993237403,0abdb185-03a3-4dd2-8ab9-c347e028fd1a,87.46427842267951
132,70ad6851-ae8f-457e-9cc5-d2258caf0dbd,259d98e6-bcc9-4290-916e-aaea39c3b767,86.5520074868284
133,4bb82e96-ee43-4bf0-a569-51ed8901df2a,35633919-c402-4b42-ba1d-50834f179c4f,221.39613817770174
134,0418905f-265a-4c26-87e4-164e977cd585,82b9d2e5-dd61-4f23-956b-a0c9263f2865,214.90114006212252
135,c95e9117-def9-4ec6-a569-fdb4cff834ad,7cb6119c-ebb9-4ea2-a2bc-9582167e4d1c,183.67430413642515
136,a63a4e89-bebd-40ff-b4e6-b6019906b86a,2740acdd-15d4-43a5-b2c6-5574edcd67f6,204.85177568183295
137,86fb6b1b-9819-44f8-b93f-a2a08deb46dd,d14389f2-e005-4bb3-8f71-27daac86c3b3,196.04400016322867
138,c0d72aef-91ee-4073-b65f-880edd628850,b0e88e1c-0cc6-41bc-9b99-32488d1d099e,166.68083273130117
139,279b0232-43d6-40a6-bf09-9977d9226d56,486549e3-d92a-4e7c-8ec7-b94b01adbbb8,162.0192889751094
140,6065a28d-628e-4baa-a656-934aef4a147b,0fb7342b-9158-4187-924a-4e81848bc2b0,120.94833607784771
141,2f347963-2c7d-46ca-9743-e9d32791fadf,2740acdd-15d4-43a5-b2c6-5574edcd67f6,224.22867791609528
142,f8f28b3e-f736-41e1-985d-5e771a19b1e2,f0610db2-e1d5-4038-b1e6-0dbbb1ab7c47,31.00403199585499
143,b16dd89f-a02c-44b3-83c1-5eb5db891d83,a7ff3f2b-69b7-4480-87a8-d486fa707d9f,288.6468430452687
144,677575c6-bf1e-41a2-b37d-93bf62dfcf63,1c926180-ab92-45ec-ad4c-9c0c3cd0b3d1,128.25852798157322
145,d71b7978-4381-4c04-a3fa-8680b97ff8c3,d34786c4-22b1-48a2-b0e2-d6fd1ef85a84,84.65370635713477
146,2078ddb2-1274-478e-85f6-a8a4c9cff191,819b8d35-e33c-4a80-b964-f13ffe3625cf,247.11991016508566
147,731fa995-c6fe-4202-864d-365e4ed13035,bc43d207-5663-4ba9-b41c-f456c5dc085c,166.5367827238175
148,34d5faba-2465-4df1-a2dc-91e4a57b8bd0,a7ff3f2b-69b7-4480-87a8-d486fa707d9f,88.24539648049637
149,d1dd5e71-fd54-4990-85d5-cc0142529585,08f3396a-276e-4bac-a621-f757b44c0b92,122.6835359777342
150,d527190f-e590-464d-bcfa-c6bcb546b011,cc8795d4-e3b3-46fa-b89c-256d5d6c914e,42.80770958600799
151,08982a9f-774f-43b2-837c-3b59d45ec1bf,25ec30c5-9b1a-4620-ad88-c2cb04c8739e,124.46887161053561
152,effe9fde-96ac-4288-b4ae-f47b2b7a10cd,bfd27a2f-0af4-4d4b-a02b-ad9ccdb599c5,48.373546489791295
153,6521a31c-72ec-406a-9f04-3fcc27d65d21,8ccfb430-fc10-4dad-8354-8707044aff67,166.43617395265971
154,5824c919-b2e2-4225-9fc7-fe2d29a76981,5ca1411a-5b19-408d-b4b2-e073f1435263,106.42015786494586
155,f8b430b8-9b12-4398-af84-af3cb8fc1425,b0e88e1c-0cc6-41bc-9b99-32488d1d099e,210.95082365328656
156,2a9d66ec-decc-4e8f-b022-9e883cd218a2,cd0c2b5e-7aea-436f-a2a8-dbd5cf49426c,339.5585369269929
157,ba9fd875-5318-40d4-ad00-1886875029bb,f6b5f663-6171-4618-af71-a0937307b31e,92.71057113404059
158,24d23af4-6961-4801-8709-4c2e7df07808,e6942fad-054e-4f70-8b26-b31900eead4b,200.09247861926244
159,020bf931-f12c-4c1a-b02e-ee3779c03ea3,c56122ff-f943-4140-9eb7-5133056db408,273.70147971832375
160,8e30e8df-0ee8-4f07-b00d-a8c7f7fda042,36a12592-6f83-4dda-b6a0-7d2f67ca615b,238.65665714578338
161,974f4dc7-5b1c-486a-95a7-a3494e6ab096,13219c8f-0b32-4cc2-b349-f91363a0c9bf,95.1892851112981
162,b82be3f3-f992-4b5f-832c-3519e5c09907,a7ff3f2b-69b7-4480-87a8-d486fa707d9f,283.5242494038208
163,a8d12648-326c-4bbd-a4ee-76efb4461041,653ca29a-a48c-40ab-8668-e7d86613397d,228.7493169388709
164,df80ae01-2cb5-43c6-b7c5-f53c57300d3f,5d633f53-3253-4435-ac68-cfb4bd04b4b1,43.502873468312416
165,1ee55eab-634c-4626-8dd6-ab36348b8335,20735bcc-c30c-4660-8f73-d6e0c3671f07,176.32143942243667
166,b1797539-d1b1-4ad8-af55-e48863fdc1b9,cd0c2b5e-7aea-436f-a2a8-dbd5cf49426c,78.71785058041155
167,57ede965-f170-414e-a5db-c0a9e3ebbc4d,c0687019-c28e-4d8b-911a-115b48931dc8,184.2179415800752
168,02367f9b-342b-4a0a-b3a0-de77495f6a0d,d48f9240-97b7-4145-b85a-9fcbdeaff048,42.69074841227312
169,a6281088-a9bd-4f96-887a-1d202ce26818,b1d325b9-eb56-4d19-8eb3-55a966ef0d8c,304.8942439600984
170,5c64ba9f-4eef-4227-adb7-3b412408c13d,09070df7-df39-4183-83a0-fe8d8ff43186,364.9273900380732
171,e6157a36-194f-4487-9143-f55d1345f3e5,d1527926-c3aa-4e8c-93ac-583bcc47b8e8,239.47024867402632
172,6b6037b1-5f81-4122-af33-ef6d47c423d5,c0687019-c28e-4d8b-911a-115b48931dc8,92.5
173,f5eb8eeb-58cb-4acc-9301-aa6af70254e1,d1527926-c3aa-4e8c-93ac-583bcc47b8e8,130.38404810405297
174,483c0471-592e-4a6e-9879-5ff814b4e443,5d633f53-3253-4435-ac68-cfb4bd04b4b1,426.02406035340306
175,3c908588-6931-4597-9b75-41f84e64d430,75cdb017-597d-420b-aa11-ede4b933a945,265.87214972614186
176,47a8a4ac-ccde-4492-b519-5d451569974b,15f37894-cb06-44fe-940a-c57b067a0e13,254.2174266253201
177,0918b519-2e7b-45e7-9977-0e0239585396,71e6a3fb-efa4-415d-bac1-8a1b52785730,19.557607215607945
178,aecf57a8-9821-4014-8098-223441f17c5a,902ae704-a54a-4099-a007-692ca529ada3,270.97278461129633
179,406bf4b6-f7ed-4866-9041-c86e23caccbf,c0687019-c28e-4d8b-911a-115b48931dc8,332.04103662047555
180,521faa60-c776-48b3-b94b-7a833f2f480f,bc51df54-7254-4f66-99fb-d0fab53d339a,244.0
181,a8b730ff-692d-439b-a26a-026702657c94,902ae704-a54a-4099-a007-692ca529ada3,281.6686883556637
182,021c9bc1-d6df-47a1-8c8f-768281888e22,16d2e82a-dee7-41ab-b41e-435668232502,61.55079203389669
183,fdeede8d-4405-4a27-b2f2-441eafed628d,bc51df54-7254-4f66-99fb-d0fab53d339a,129.68519576266212
184,ed35b518-d2f4-47fa-a6fb-36ce5f334243,953212cc-1db3-4035-8e2d-459b2ecfd075,352.0568135968966
185,714d72a5-1421-4a44-b607-04f65c413d64,44be0883-e3f3-488c-8872-e2cb07778913,316.33091850149583
186,f570b409-8d85-430d-9f18-28dc764a4b8a,1c1c4ecb-97f7-4df5-9c93-cbe91faa2597,305.3821376570673
187,77f51c6e-8f3b-43d4-9624-dcd9d41a06be,902ae704-a54a-4099-a007-692ca529ada3,64.06442070291435
188,9eed08fa-e78a-4b11-a021-0db87e27570c,953212cc-1db3-4035-8e2d-459b2ecfd075,158.88753884430332
189,9a91402a-21d5-4eb5-9bc6-b7d2407f62f1,37c109a0-2110-48be-8f2b-ee3a7e5f29c1,303.3916610587707
190,dba6186a-3ec9-471f-8072-1b500c136c27,aac8f9dd-0b9b-4e85-92e4-decdb650ba5e,151.9160952631419
191,67a88b02-ae23-4b06-9490-b98ae2f97a3e,1670e68e-3645-4e2d-af61-3b3f25bd1de9,115.29310473744734
192,c71436ca-71a7-4343-af43-7dfd73c30be0,20b6ac5b-611e-47f0-b443-f704be0f7157,277.0780575938845
193,3eaf54bb-c973-47f4-b542-a0aa595fdea4,aead4c12-8314-4818-81e8-c45151e45cb0,247.83260479605988
194,08ba516d-8d75-47e7-8656-5bd4a8bc3876,07f090d6-605c-4e29-aa81-86b9735e562e,146.64924138910504
195,d7b14697-e6b9-4020-b6ee-a88e3ee38334,aead4c12-8314-4818-81e8-c45151e45cb0,64.47480127925948
196,5c5f12e2-f015-4998-9996-deec269f07a1,69f2b00c-2ceb-49f5-8388-1a5e8ee69b88,104.5609869884557
197,53ce4e98-aa88-4049-8566-3f84e8541878,37c109a0-2110-48be-8f2b-ee3a7e5f29c1,218.56177616408593
198,bf7cb03c-366b-4371-bed3-0256e2aab7da,8eeb2cba-989b-47e8-afff-bd8e258a4d31,245.63641830966353
199,91376415-6337-44ec-832d-321d56dd2309,66cca119-370e-40c0-b22f-a8c2f16027af,185.0
200,68758424-9c33-4803-a769-b9e24c0b7327,8a3fe024-1f73-481c-bf3c-8231cf96a65b,293.1164444380424
201,f4141d78-2b5e-4b44-ad13-202d46327bb3,e889208c-15cf-4449-8f0a-5af317b348cf,120.01354090268315
202,e63d11b0-5838-4be0-9db6-28439f746b13,9bb88872-a82d-4880-a6b3-2a2ed9194dfb,172.6759971738979
203,7a81351c-3178-4f24-a5f2-64c0c013be6b,acf09c00-97c0-4dfb-a6b4-59020fda1817,106.86089088155686
204,9982af7a-a19c-4509-91bf-36328b884ada,5f3ed564-02e8-4d12-950d-37084c425b8b,211.0213259365034
205,b6f33e24-4056-4abd-ba04-c2d7f8b2fd31,b0365c52-36fc-4fb9-84ef-ed11931964f7,266.98689106396216
206,a4b965fc-136d-43c6-87f7-9c738ebb2cf3,66cca119-370e-40c0-b22f-a8c2f16027af,116.40983635415007
207,d8d1e039-f0d1-4de4-a2a2-5e45bd122fc8,ab3f0bc3-6904-46c7-b6fe-29445439c4cc,171.24616784033446
208,39eea4b5-052a-4a00-836a-183139b5c1ac,ab10717d-110e-4646-9768-dc66b356c1ed,211.00059241622995
209,f94eeffc-cea4-43d1-a9d2-667ef16fd6f8,aa7d86a1-3644-4459-9db9-39e8c18325ab,92.98655816837184
210,7583de7d-fc00-4cf6-9371-664c7535efd4,025dc0cf-b4cc-426c-83b8-7205d8d58d69,281.59057157511506
211,c03a2b9d-7e9e-4928-9afa-9f865c484719,0ffdf512-86f7-4a46-9be4-d8ac3fb82b42,176.29875212263983
212,1130bf06-8f72-4a29-b876-16b4353221fa,a6cc7f0e-762b-41b9-9753-b6443e553295,188.1893992763673
213,d41472ba-8f95-4042-a805-0f9099b6f3ef,9272ccb6-97d8-4433-857b-caf9c9512448,116.2497311824849
214,982074f6-ee7f-4669-976d-d66af029fecf,20b6ac5b-611e-47f0-b443-f704be0f7157,310.0487864836758
215,08a61722-102c-49b8-8e63-2baf715b9237,7a7af2ef-7d26-478c-a228-098c13c4ce5f,119.62963679623874
216,268aa0ef-4df7-4889-93ae-ff9748818559,56f647f7-f584-4446-84fa-4f95404caa01,104.88684378891378
217,1ad9692c-5ac6-43e5-a6d0-0e314307fe90,e01f9d96-4be5-4c18-9be2-130fe703253b,123.8789731956154
218,ecf9bf01-cb49-4aa3-932e-aa586efdab4c,a6cc7f0e-762b-41b9-9753-b6443e553295,122.4673425856869
219,1fcf06b8-820f-43c4-bd97-0670c83be215,b261013d-8ea1-46d3-9a17-5482f222ade6,136.87676939495614
